FIPS,date,cases,deaths,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
48003,2020-07-23,215.0,3.0,,,,-16.0,-31.0,
48003,2020-07-24,219.0,3.0,-28.0,,,-21.0,-36.0,
48003,2020-07-25,225.0,4.0,-17.0,,,-26.0,-24.0,
48003,2020-07-26,225.0,4.0,,,,,-18.0,
48003,2020-07-27,228.0,5.0,,,,-15.0,-31.0,
48003,2020-07-28,232.0,5.0,-17.0,,,-17.0,-35.0,
48003,2020-07-29,238.0,6.0,-15.0,,,-11.0,-36.0,
48003,2020-07-30,253.0,6.0,,,,-17.0,-33.0,
48003,2020-07-31,255.0,6.0,-17.0,,,-17.0,-38.0,
48003,2020-08-01,255.0,6.0,,,,-22.0,-25.0,
48003,2020-08-02,266.0,6.0,,,,,-26.0,
48003,2020-08-03,267.0,6.0,,,,-26.0,-32.0,
48003,2020-08-04,268.0,6.0,-16.0,,,-15.0,-32.0,
48003,2020-08-05,273.0,6.0,,,,-12.0,-33.0,
48003,2020-08-06,277.0,6.0,-14.0,,,-23.0,-34.0,
48003,2020-08-07,279.0,6.0,-29.0,,,-28.0,-37.0,
48003,2020-08-08,297.0,7.0,,,,-32.0,-22.0,
48003,2020-08-09,297.0,7.0,,,,,-21.0,
48003,2020-08-10,304.0,7.0,,,,-12.0,-34.0,
48003,2020-08-11,304.0,7.0,,,,-14.0,-33.0,
48003,2020-08-12,304.0,7.0,-13.0,,,-24.0,-35.0,
48003,2020-08-13,316.0,7.0,-12.0,,,-16.0,-29.0,
48003,2020-08-14,338.0,7.0,-18.0,,,-27.0,-33.0,
48003,2020-08-15,338.0,7.0,,,,-30.0,-27.0,
48003,2020-08-16,338.0,7.0,,,,,-23.0,
48003,2020-08-17,338.0,7.0,,,,,,
48003,2020-08-18,346.0,7.0,,,,,,
48003,2020-08-19,346.0,7.0,,,,,,
48003,2020-08-20,350.0,7.0,,,,,,
48003,2020-08-21,355.0,8.0,,,,,,
48003,2020-08-22,356.0,8.0,,,,,,
48003,2020-08-23,356.0,8.0,,,,,,
48003,2020-08-24,356.0,8.0,,,,,,
48003,2020-08-25,356.0,8.0,,,,,,
48003,2020-08-26,357.0,8.0,,,,,,
48003,2020-08-27,362.0,8.0,,,,,,
48003,2020-08-28,362.0,8.0,,,,,,
48003,2020-08-29,362.0,8.0,,,,,,
48003,2020-08-30,362.0,8.0,,,,,,
48003,2020-08-31,367.0,8.0,,,,,,
48003,2020-09-01,368.0,8.0,,,,,,
48003,2020-09-02,374.0,8.0,,,,,,
48003,2020-09-03,377.0,8.0,,,,,,
48003,2020-09-04,386.0,8.0,,,,,,
48003,2020-09-05,388.0,8.0,,,,,,
48003,2020-09-06,388.0,8.0,,,,,,
48003,2020-09-07,388.0,8.0,,,,,,
48003,2020-09-08,388.0,8.0,,,,,,
48003,2020-09-09,388.0,8.0,,,,,,
48003,2020-09-10,388.0,8.0,,,,,,
48003,2020-09-11,400.0,8.0,-20.0,,,7.0,-28.0,
48003,2020-09-12,400.0,8.0,,,,8.0,-22.0,
48003,2020-09-13,400.0,8.0,,,,,-25.0,
48003,2020-09-14,400.0,8.0,,,,5.0,-23.0,
48003,2020-09-15,400.0,8.0,-14.0,,,3.0,-21.0,
48003,2020-09-16,406.0,8.0,-16.0,,,15.0,-26.0,
48003,2020-09-17,410.0,8.0,-13.0,,,9.0,-24.0,
48003,2020-09-18,412.0,8.0,-17.0,,,3.0,-24.0,
48003,2020-09-19,412.0,8.0,-17.0,,,-2.0,-25.0,
48003,2020-09-20,412.0,8.0,,,,,-27.0,
48003,2020-09-21,412.0,8.0,,,,1.0,-25.0,
48003,2020-09-22,412.0,8.0,-23.0,,,0.0,-22.0,
48003,2020-09-23,415.0,8.0,-17.0,,,14.0,-23.0,
48003,2020-09-24,415.0,8.0,-12.0,,,16.0,-16.0,
48003,2020-09-25,415.0,8.0,-15.0,,,-1.0,-22.0,
48003,2020-09-26,425.0,9.0,,,,12.0,-21.0,
48003,2020-09-27,425.0,9.0,,,,,-27.0,
48003,2020-09-28,425.0,9.0,,,,-4.0,-27.0,
48003,2020-09-29,425.0,9.0,-19.0,,,6.0,-20.0,
48003,2020-09-30,425.0,9.0,,,,15.0,-23.0,
48003,2020-10-01,425.0,10.0,,,,25.0,-19.0,
48003,2020-10-02,452.0,10.0,-6.0,,,16.0,-27.0,
48003,2020-10-03,457.0,10.0,,,,,-30.0,
48005,2020-02-15,0.0,0.0,2.0,1.0,-5.0,-8.0,-6.0,0.0
48005,2020-02-16,0.0,0.0,5.0,-1.0,,-4.0,-4.0,1.0
48005,2020-02-17,0.0,0.0,4.0,1.0,,-1.0,-18.0,4.0
48005,2020-02-18,0.0,0.0,5.0,0.0,,-2.0,2.0,0.0
48005,2020-02-19,0.0,0.0,-3.0,-4.0,,-2.0,0.0,2.0
48005,2020-02-20,0.0,0.0,1.0,1.0,,-3.0,-3.0,2.0
48005,2020-02-21,0.0,0.0,0.0,0.0,,1.0,0.0,1.0
48005,2020-02-22,0.0,0.0,3.0,-1.0,-5.0,-2.0,6.0,0.0
48005,2020-02-23,0.0,0.0,2.0,-2.0,,-1.0,4.0,1.0
48005,2020-02-24,0.0,0.0,0.0,-1.0,,-1.0,4.0,0.0
48005,2020-02-25,0.0,0.0,15.0,2.0,,-2.0,3.0,-1.0
48005,2020-02-26,0.0,0.0,23.0,10.0,,6.0,2.0,-1.0
48005,2020-02-27,0.0,0.0,23.0,8.0,,0.0,1.0,-1.0
48005,2020-02-28,0.0,0.0,17.0,9.0,,4.0,2.0,-2.0
48005,2020-02-29,0.0,0.0,17.0,11.0,-5.0,8.0,1.0,-3.0
48005,2020-03-01,0.0,0.0,23.0,12.0,,6.0,3.0,-2.0
48005,2020-03-02,0.0,0.0,14.0,7.0,,5.0,5.0,-2.0
48005,2020-03-03,0.0,0.0,26.0,15.0,,8.0,5.0,-2.0
48005,2020-03-04,0.0,0.0,10.0,6.0,,3.0,-1.0,1.0
48005,2020-03-05,0.0,0.0,19.0,15.0,,5.0,2.0,-2.0
48005,2020-03-06,0.0,0.0,8.0,8.0,,2.0,0.0,-1.0
48005,2020-03-07,0.0,0.0,9.0,5.0,,13.0,2.0,-2.0
48005,2020-03-08,0.0,0.0,17.0,8.0,,17.0,5.0,-2.0
48005,2020-03-09,0.0,0.0,5.0,7.0,,4.0,-18.0,3.0
48005,2020-03-10,0.0,0.0,21.0,8.0,,13.0,-17.0,3.0
48005,2020-03-11,0.0,0.0,21.0,19.0,,17.0,-17.0,1.0
48005,2020-03-12,0.0,0.0,17.0,29.0,,6.0,-20.0,1.0
48005,2020-03-13,0.0,0.0,5.0,30.0,,5.0,-20.0,3.0
48005,2020-03-14,0.0,0.0,-1.0,18.0,,7.0,-3.0,0.0
48005,2020-03-15,0.0,0.0,4.0,16.0,,8.0,2.0,0.0
48005,2020-03-16,0.0,0.0,-3.0,20.0,,2.0,-15.0,4.0
48005,2020-03-17,0.0,0.0,-3.0,20.0,,-5.0,-18.0,6.0
48005,2020-03-18,0.0,0.0,-7.0,26.0,,-3.0,-19.0,6.0
48005,2020-03-19,0.0,0.0,-14.0,21.0,,-10.0,-20.0,8.0
48005,2020-03-20,0.0,0.0,-28.0,12.0,,-19.0,-21.0,12.0
48005,2020-03-21,0.0,0.0,-40.0,4.0,-41.0,-26.0,-10.0,9.0
48005,2020-03-22,0.0,0.0,-38.0,-7.0,-39.0,-29.0,-17.0,
48005,2020-03-23,0.0,0.0,-30.0,-5.0,,-13.0,-23.0,10.0
48005,2020-03-24,0.0,0.0,-25.0,-3.0,,-7.0,-25.0,11.0
48005,2020-03-25,0.0,0.0,-23.0,3.0,,-7.0,-28.0,10.0
48005,2020-03-26,1.0,0.0,-24.0,5.0,,-18.0,-28.0,11.0
48005,2020-03-27,2.0,0.0,-33.0,-4.0,,-20.0,-29.0,13.0
48005,2020-03-28,1.0,0.0,-42.0,-8.0,-45.0,-34.0,-25.0,12.0
48005,2020-03-29,3.0,0.0,-38.0,-9.0,,-25.0,-25.0,
48005,2020-03-30,3.0,0.0,-39.0,-13.0,,-21.0,-29.0,13.0
48005,2020-03-31,4.0,0.0,-31.0,-9.0,,-15.0,-32.0,13.0
48005,2020-04-01,5.0,0.0,-28.0,2.0,,-14.0,-32.0,12.0
48005,2020-04-02,5.0,0.0,-34.0,2.0,,-22.0,-34.0,14.0
48005,2020-04-03,8.0,0.0,-43.0,-3.0,,-34.0,-33.0,17.0
48005,2020-04-04,10.0,0.0,-53.0,-18.0,-52.0,-40.0,-27.0,15.0
48005,2020-04-05,10.0,0.0,-48.0,-17.0,,-40.0,-27.0,
48005,2020-04-06,14.0,0.0,-39.0,-10.0,,-22.0,-32.0,13.0
48005,2020-04-07,14.0,0.0,-37.0,-10.0,,-15.0,-35.0,15.0
48005,2020-04-08,15.0,0.0,-37.0,-8.0,,-18.0,-35.0,14.0
48005,2020-04-09,15.0,0.0,-35.0,-6.0,,-21.0,-36.0,15.0
48005,2020-04-10,16.0,0.0,-40.0,-4.0,,-32.0,-44.0,19.0
48005,2020-04-11,16.0,0.0,-46.0,-4.0,-20.0,-38.0,-29.0,13.0
48005,2020-04-12,16.0,0.0,-57.0,-47.0,-43.0,-39.0,-36.0,
48005,2020-04-13,16.0,0.0,-36.0,-6.0,,-18.0,-30.0,14.0
48005,2020-04-14,17.0,0.0,-27.0,-7.0,,-20.0,-31.0,14.0
48005,2020-04-15,20.0,0.0,-16.0,4.0,,-12.0,-31.0,13.0
48005,2020-04-16,20.0,0.0,-20.0,2.0,,-18.0,-33.0,14.0
48005,2020-04-17,23.0,0.0,-32.0,-10.0,,-28.0,-34.0,17.0
48005,2020-04-18,23.0,0.0,-36.0,-10.0,-14.0,-37.0,-16.0,11.0
48005,2020-04-19,23.0,0.0,-47.0,-25.0,-52.0,-42.0,-24.0,
48005,2020-04-20,23.0,0.0,-24.0,-7.0,,-23.0,-30.0,13.0
48005,2020-04-21,27.0,0.0,-20.0,-7.0,,-18.0,-32.0,13.0
48005,2020-04-22,30.0,0.0,-30.0,-11.0,,-18.0,-33.0,16.0
48005,2020-04-23,31.0,0.0,-18.0,2.0,,-21.0,-31.0,13.0
48005,2020-04-24,36.0,0.0,-24.0,-2.0,,-26.0,-33.0,15.0
48005,2020-04-25,36.0,0.0,-27.0,-4.0,,-29.0,-22.0,9.0
48005,2020-04-26,36.0,0.0,-23.0,-4.0,,-20.0,-20.0,
48005,2020-04-27,36.0,0.0,-18.0,-5.0,,-14.0,-27.0,11.0
48005,2020-04-28,46.0,0.0,-15.0,-3.0,,-13.0,-30.0,7.0
48005,2020-04-29,49.0,0.0,-11.0,3.0,,-18.0,-31.0,12.0
48005,2020-04-30,53.0,0.0,-11.0,2.0,,-19.0,-30.0,11.0
48005,2020-05-01,54.0,0.0,-14.0,10.0,,-13.0,-29.0,12.0
48005,2020-05-02,55.0,0.0,-19.0,7.0,,-22.0,-16.0,6.0
48005,2020-05-03,55.0,0.0,-14.0,2.0,,-16.0,-15.0,5.0
48005,2020-05-04,55.0,0.0,-10.0,4.0,,-10.0,-27.0,9.0
48005,2020-05-05,79.0,0.0,-7.0,8.0,,-9.0,-28.0,11.0
48005,2020-05-06,86.0,0.0,-4.0,14.0,,-8.0,-29.0,10.0
48005,2020-05-07,93.0,0.0,-7.0,13.0,,-12.0,-29.0,10.0
48005,2020-05-08,100.0,0.0,-16.0,5.0,,-17.0,-30.0,13.0
48005,2020-05-09,100.0,0.0,-12.0,17.0,,-8.0,-13.0,5.0
48005,2020-05-10,100.0,0.0,-8.0,19.0,,-8.0,-10.0,3.0
48005,2020-05-11,100.0,0.0,-6.0,4.0,,-11.0,-25.0,9.0
48005,2020-05-12,117.0,1.0,-2.0,7.0,,-10.0,-26.0,10.0
48005,2020-05-13,117.0,1.0,-3.0,11.0,,-5.0,-27.0,10.0
48005,2020-05-14,119.0,1.0,-9.0,6.0,,-13.0,-29.0,11.0
48005,2020-05-15,131.0,1.0,-12.0,2.0,,-15.0,-28.0,12.0
48005,2020-05-16,139.0,1.0,-20.0,1.0,-44.0,-23.0,-17.0,9.0
48005,2020-05-17,139.0,1.0,-10.0,5.0,,-16.0,-13.0,6.0
48005,2020-05-18,139.0,1.0,-6.0,3.0,,-11.0,-23.0,8.0
48005,2020-05-19,154.0,1.0,5.0,5.0,,-7.0,-25.0,9.0
48005,2020-05-20,154.0,2.0,0.0,11.0,,-3.0,-27.0,8.0
48005,2020-05-21,168.0,2.0,3.0,14.0,,-4.0,-27.0,9.0
48005,2020-05-22,168.0,2.0,-6.0,6.0,,-3.0,-29.0,10.0
48005,2020-05-23,175.0,2.0,-16.0,7.0,,-10.0,-7.0,4.0
48005,2020-05-24,175.0,2.0,-15.0,0.0,,-20.0,-14.0,5.0
48005,2020-05-25,175.0,2.0,-16.0,-1.0,,-22.0,-59.0,17.0
48005,2020-05-26,175.0,2.0,0.0,7.0,,-5.0,-25.0,9.0
48005,2020-05-27,193.0,4.0,-2.0,8.0,,-7.0,-25.0,8.0
48005,2020-05-28,201.0,4.0,-3.0,4.0,,-6.0,-25.0,8.0
48005,2020-05-29,203.0,4.0,-6.0,8.0,,-10.0,-23.0,8.0
48005,2020-05-30,205.0,4.0,-15.0,4.0,,-6.0,1.0,3.0
48005,2020-05-31,205.0,4.0,-8.0,4.0,,-1.0,-5.0,3.0
48005,2020-06-01,205.0,4.0,-1.0,8.0,,-5.0,-22.0,6.0
48005,2020-06-02,215.0,5.0,4.0,8.0,,-8.0,-25.0,8.0
48005,2020-06-03,232.0,5.0,6.0,13.0,,1.0,-25.0,7.0
48005,2020-06-04,232.0,5.0,1.0,9.0,,-1.0,-24.0,6.0
48005,2020-06-05,232.0,5.0,-5.0,3.0,,-5.0,-25.0,7.0
48005,2020-06-06,237.0,5.0,-12.0,4.0,,-8.0,-3.0,3.0
48005,2020-06-07,237.0,5.0,-2.0,0.0,,-6.0,-9.0,3.0
48005,2020-06-08,237.0,5.0,-7.0,1.0,,-2.0,-22.0,7.0
48005,2020-06-09,237.0,5.0,3.0,3.0,,2.0,-22.0,7.0
48005,2020-06-10,281.0,5.0,3.0,10.0,,4.0,-24.0,7.0
48005,2020-06-11,281.0,5.0,2.0,8.0,,-6.0,-24.0,7.0
48005,2020-06-12,309.0,5.0,-6.0,3.0,,-2.0,-24.0,7.0
48005,2020-06-13,309.0,5.0,-9.0,6.0,,-5.0,-5.0,3.0
48005,2020-06-14,309.0,5.0,-2.0,7.0,,-2.0,-4.0,3.0
48005,2020-06-15,309.0,5.0,-4.0,2.0,,-1.0,-23.0,6.0
48005,2020-06-16,331.0,5.0,2.0,6.0,,-1.0,-24.0,8.0
48005,2020-06-17,352.0,5.0,1.0,3.0,,-5.0,-25.0,7.0
48005,2020-06-18,352.0,6.0,2.0,6.0,,-2.0,-26.0,7.0
48005,2020-06-19,366.0,6.0,-6.0,7.0,,0.0,-28.0,7.0
48005,2020-06-20,380.0,6.0,-10.0,6.0,,-7.0,-6.0,2.0
48005,2020-06-21,380.0,6.0,-6.0,8.0,,-1.0,-4.0,1.0
48005,2020-06-22,380.0,6.0,-9.0,-3.0,,-1.0,-26.0,7.0
48005,2020-06-23,415.0,6.0,-3.0,-3.0,,-2.0,-28.0,9.0
48005,2020-06-24,426.0,6.0,-4.0,2.0,,2.0,-28.0,9.0
48005,2020-06-25,445.0,6.0,-7.0,-1.0,,-12.0,-27.0,10.0
48005,2020-06-26,464.0,6.0,-14.0,0.0,,-12.0,-27.0,9.0
48005,2020-06-27,464.0,6.0,-19.0,-1.0,,-10.0,-4.0,4.0
48005,2020-06-28,464.0,6.0,-12.0,-1.0,,-7.0,-3.0,4.0
48005,2020-06-29,464.0,6.0,-7.0,-4.0,,1.0,-25.0,7.0
48005,2020-06-30,476.0,6.0,0.0,0.0,,-3.0,-27.0,8.0
48005,2020-07-01,519.0,9.0,7.0,13.0,,8.0,-27.0,7.0
48005,2020-07-02,541.0,9.0,7.0,14.0,,2.0,-30.0,7.0
48005,2020-07-03,541.0,9.0,-4.0,15.0,,-8.0,-47.0,12.0
48005,2020-07-04,541.0,9.0,-33.0,3.0,,-27.0,-29.0,5.0
48005,2020-07-05,541.0,9.0,-15.0,-5.0,,-3.0,-15.0,5.0
48005,2020-07-06,541.0,9.0,-9.0,-1.0,,-5.0,-32.0,10.0
48005,2020-07-07,610.0,9.0,-6.0,-2.0,,-3.0,-31.0,10.0
48005,2020-07-08,645.0,9.0,-3.0,2.0,,-2.0,-29.0,8.0
48005,2020-07-09,683.0,9.0,-5.0,4.0,,3.0,-31.0,9.0
48005,2020-07-10,743.0,9.0,-14.0,-1.0,,-11.0,-31.0,10.0
48005,2020-07-11,743.0,9.0,-19.0,0.0,,-4.0,-9.0,5.0
48005,2020-07-12,743.0,9.0,-12.0,0.0,,-4.0,-12.0,5.0
48005,2020-07-13,743.0,9.0,-10.0,-3.0,,-1.0,-28.0,8.0
48005,2020-07-14,834.0,12.0,-2.0,1.0,,1.0,-31.0,9.0
48005,2020-07-15,940.0,12.0,-3.0,3.0,,6.0,-30.0,9.0
48005,2020-07-16,1000.0,12.0,-4.0,0.0,,0.0,-31.0,9.0
48005,2020-07-17,1000.0,12.0,-10.0,-2.0,,-3.0,-31.0,10.0
48005,2020-07-18,1000.0,12.0,-19.0,-1.0,,-5.0,-11.0,5.0
48005,2020-07-19,1000.0,12.0,-9.0,-1.0,,-2.0,-12.0,4.0
48005,2020-07-20,1000.0,12.0,-11.0,-6.0,,4.0,-29.0,9.0
48005,2020-07-21,1234.0,14.0,-4.0,-1.0,,3.0,-31.0,9.0
48005,2020-07-22,1234.0,14.0,-8.0,-3.0,,-1.0,-29.0,9.0
48005,2020-07-23,1383.0,14.0,-5.0,2.0,,-3.0,-31.0,9.0
48005,2020-07-24,1405.0,14.0,-14.0,-4.0,,-6.0,-31.0,10.0
48005,2020-07-25,1405.0,14.0,-18.0,-5.0,,-13.0,-18.0,7.0
48005,2020-07-26,1405.0,14.0,-16.0,-6.0,,-3.0,-15.0,6.0
48005,2020-07-27,1487.0,30.0,-11.0,-2.0,,6.0,-28.0,9.0
48005,2020-07-28,1566.0,31.0,-5.0,-5.0,,1.0,-29.0,10.0
48005,2020-07-29,1606.0,31.0,-6.0,2.0,,-3.0,-30.0,8.0
48005,2020-07-30,1606.0,32.0,-4.0,-1.0,,0.0,-32.0,8.0
48005,2020-07-31,1647.0,32.0,-10.0,-1.0,,-5.0,-31.0,10.0
48005,2020-08-01,1647.0,35.0,-15.0,5.0,-3.0,-2.0,-14.0,4.0
48005,2020-08-02,1647.0,35.0,-9.0,0.0,,7.0,-12.0,4.0
48005,2020-08-03,1647.0,36.0,-2.0,6.0,,-2.0,-27.0,6.0
48005,2020-08-04,1755.0,37.0,3.0,2.0,,4.0,-29.0,7.0
48005,2020-08-05,1755.0,38.0,-1.0,1.0,,5.0,-29.0,7.0
48005,2020-08-06,1795.0,40.0,-3.0,3.0,,6.0,-31.0,7.0
48005,2020-08-07,1796.0,43.0,-11.0,-3.0,,-3.0,-31.0,8.0
48005,2020-08-08,1837.0,45.0,-12.0,-1.0,,3.0,-17.0,4.0
48005,2020-08-09,1837.0,45.0,-5.0,2.0,,4.0,-11.0,3.0
48005,2020-08-10,1877.0,45.0,-11.0,-5.0,,-3.0,-27.0,6.0
48005,2020-08-11,1950.0,46.0,-2.0,-6.0,,0.0,-31.0,7.0
48005,2020-08-12,1950.0,47.0,-1.0,1.0,,5.0,-30.0,6.0
48005,2020-08-13,1997.0,49.0,-4.0,-1.0,,-1.0,-31.0,6.0
48005,2020-08-14,2012.0,49.0,-10.0,-5.0,,2.0,-29.0,8.0
48005,2020-08-15,2012.0,54.0,-9.0,-1.0,,6.0,-15.0,3.0
48005,2020-08-16,2012.0,54.0,-6.0,-2.0,,10.0,-13.0,3.0
48005,2020-08-17,2062.0,54.0,,,,,-27.0,5.0
48005,2020-08-18,2062.0,54.0,,,,,-27.0,6.0
48005,2020-08-19,2109.0,54.0,,,,,-27.0,5.0
48005,2020-08-20,2109.0,55.0,,,,,-28.0,6.0
48005,2020-08-21,2142.0,58.0,-13.0,,,,-26.0,6.0
48005,2020-08-22,2142.0,61.0,-14.0,,,,,2.0
48005,2020-08-23,2142.0,61.0,,,,,,3.0
48005,2020-08-24,2168.0,62.0,,,,,-24.0,4.0
48005,2020-08-25,2168.0,63.0,,,,,-26.0,5.0
48005,2020-08-26,2168.0,63.0,,,,,-29.0,5.0
48005,2020-08-27,2168.0,65.0,,,,,-58.0,18.0
48005,2020-08-28,2219.0,66.0,-10.0,,,,-34.0,12.0
48005,2020-08-29,2219.0,66.0,-11.0,,,,,4.0
48005,2020-08-30,2222.0,66.0,,,,,,4.0
48005,2020-08-31,2250.0,67.0,,,,,-23.0,4.0
48005,2020-09-01,2250.0,69.0,,,,,-25.0,4.0
48005,2020-09-02,2250.0,69.0,,,,,-25.0,4.0
48005,2020-09-03,2250.0,69.0,,,,,-26.0,4.0
48005,2020-09-04,2250.0,70.0,-5.0,,,,-26.0,5.0
48005,2020-09-05,2250.0,71.0,-9.0,,,,,3.0
48005,2020-09-06,2250.0,71.0,,,,,,2.0
48005,2020-09-07,2250.0,72.0,,,,,-63.0,14.0
48005,2020-09-08,2334.0,72.0,,,,,-26.0,4.0
48005,2020-09-09,2334.0,71.0,,,,,-24.0,3.0
48005,2020-09-10,2367.0,71.0,,,,,-24.0,2.0
48005,2020-09-11,2367.0,72.0,-14.0,-8.0,,-2.0,-24.0,2.0
48005,2020-09-12,2367.0,74.0,-15.0,-6.0,,9.0,-14.0,0.0
48005,2020-09-13,2367.0,77.0,-10.0,-7.0,,-2.0,-12.0,1.0
48005,2020-09-14,2367.0,77.0,-13.0,-5.0,,1.0,-18.0,3.0
48005,2020-09-15,2367.0,77.0,-3.0,-3.0,,9.0,-20.0,4.0
48005,2020-09-16,2405.0,77.0,-7.0,-5.0,,8.0,-21.0,3.0
48005,2020-09-17,2435.0,77.0,-8.0,-7.0,,-1.0,-22.0,4.0
48005,2020-09-18,2435.0,77.0,-13.0,-5.0,,5.0,-21.0,5.0
48005,2020-09-19,2435.0,79.0,-15.0,-6.0,,-3.0,-18.0,2.0
48005,2020-09-20,2435.0,79.0,-10.0,-6.0,,7.0,-10.0,3.0
48005,2020-09-21,2468.0,79.0,-18.0,-9.0,,-7.0,-20.0,7.0
48005,2020-09-22,2468.0,79.0,-12.0,-11.0,,-9.0,-22.0,7.0
48005,2020-09-23,2468.0,80.0,-11.0,-10.0,,-7.0,-21.0,7.0
48005,2020-09-24,2507.0,80.0,-7.0,-7.0,,-4.0,-20.0,6.0
48005,2020-09-25,2507.0,80.0,-15.0,-9.0,,-3.0,-19.0,5.0
48005,2020-09-26,2507.0,81.0,-16.0,-7.0,,-4.0,-10.0,2.0
48005,2020-09-27,2507.0,82.0,-11.0,-9.0,,3.0,-10.0,3.0
48005,2020-09-28,2550.0,82.0,-16.0,-9.0,,3.0,-17.0,5.0
48005,2020-09-29,2563.0,82.0,-6.0,-10.0,,4.0,-20.0,4.0
48005,2020-09-30,2563.0,83.0,-9.0,-5.0,,9.0,-19.0,3.0
48005,2020-10-01,2601.0,83.0,-3.0,1.0,,4.0,-20.0,1.0
48005,2020-10-02,2601.0,83.0,-11.0,-2.0,,1.0,-19.0,2.0
48005,2020-10-03,2601.0,83.0,-13.0,-4.0,,4.0,-14.0,0.0
48007,2020-02-15,0.0,0.0,19.0,4.0,60.0,,-1.0,
48007,2020-02-16,0.0,0.0,19.0,11.0,41.0,,-2.0,
48007,2020-02-17,0.0,0.0,5.0,4.0,,,-10.0,2.0
48007,2020-02-18,0.0,0.0,8.0,-2.0,,,4.0,0.0
48007,2020-02-19,0.0,0.0,1.0,6.0,-4.0,,1.0,2.0
48007,2020-02-20,0.0,0.0,-1.0,1.0,-29.0,,0.0,2.0
48007,2020-02-21,0.0,0.0,2.0,-4.0,3.0,,-1.0,3.0
48007,2020-02-22,0.0,0.0,14.0,2.0,12.0,,-2.0,
48007,2020-02-23,0.0,0.0,10.0,1.0,24.0,,-5.0,
48007,2020-02-24,0.0,0.0,2.0,11.0,0.0,,3.0,1.0
48007,2020-02-25,0.0,0.0,12.0,1.0,,,2.0,0.0
48007,2020-02-26,0.0,0.0,15.0,9.0,-4.0,,1.0,1.0
48007,2020-02-27,0.0,0.0,7.0,-2.0,14.0,,1.0,1.0
48007,2020-02-28,0.0,0.0,10.0,-2.0,2.0,,-6.0,1.0
48007,2020-02-29,0.0,0.0,19.0,-1.0,28.0,,-4.0,
48007,2020-03-01,0.0,0.0,23.0,10.0,12.0,,-1.0,
48007,2020-03-02,0.0,0.0,16.0,2.0,-2.0,,3.0,-1.0
48007,2020-03-03,0.0,0.0,19.0,4.0,10.0,,-1.0,0.0
48007,2020-03-04,0.0,0.0,13.0,5.0,17.0,,5.0,0.0
48007,2020-03-05,0.0,0.0,18.0,3.0,,,0.0,-1.0
48007,2020-03-06,0.0,0.0,27.0,10.0,,,-1.0,2.0
48007,2020-03-07,0.0,0.0,58.0,40.0,,,1.0,
48007,2020-03-08,0.0,0.0,54.0,31.0,,,3.0,
48007,2020-03-09,0.0,0.0,29.0,19.0,,,-12.0,2.0
48007,2020-03-10,0.0,0.0,23.0,6.0,,,-11.0,1.0
48007,2020-03-11,0.0,0.0,27.0,21.0,,,-9.0,2.0
48007,2020-03-12,0.0,0.0,23.0,30.0,,,-13.0,1.0
48007,2020-03-13,0.0,0.0,23.0,37.0,69.0,,-11.0,4.0
48007,2020-03-14,0.0,0.0,29.0,30.0,127.0,,-2.0,
48007,2020-03-15,0.0,0.0,30.0,35.0,,,2.0,
48007,2020-03-16,0.0,0.0,12.0,23.0,24.0,,-10.0,3.0
48007,2020-03-17,0.0,0.0,-1.0,11.0,,,-14.0,5.0
48007,2020-03-18,0.0,0.0,-2.0,18.0,,,-10.0,6.0
48007,2020-03-19,0.0,0.0,-7.0,14.0,,,-12.0,5.0
48007,2020-03-20,0.0,0.0,-19.0,17.0,12.0,,-18.0,10.0
48007,2020-03-21,0.0,0.0,-34.0,-3.0,-49.0,,-21.0,
48007,2020-03-22,0.0,0.0,-30.0,6.0,7.0,,-21.0,
48007,2020-03-23,0.0,0.0,-32.0,-2.0,0.0,,-17.0,
48007,2020-03-24,0.0,0.0,-31.0,-15.0,,,-23.0,
48007,2020-03-25,0.0,0.0,-34.0,-8.0,,,-24.0,
48007,2020-03-26,0.0,0.0,-38.0,-15.0,6.0,,-26.0,
48007,2020-03-27,0.0,0.0,-38.0,-17.0,-3.0,,-30.0,
48007,2020-03-28,0.0,0.0,-44.0,-18.0,-24.0,,-20.0,
48007,2020-03-29,0.0,0.0,-48.0,-31.0,-67.0,,-29.0,
48007,2020-03-30,0.0,0.0,-41.0,-33.0,-48.0,,-29.0,
48007,2020-03-31,0.0,0.0,-40.0,-33.0,-40.0,,-33.0,
48007,2020-04-01,0.0,0.0,-38.0,-32.0,-46.0,,-32.0,
48007,2020-04-02,0.0,0.0,-44.0,-38.0,-55.0,,-33.0,
48007,2020-04-03,0.0,0.0,-43.0,-33.0,-58.0,,-34.0,
48007,2020-04-04,0.0,0.0,-60.0,-45.0,-83.0,,-37.0,
48007,2020-04-05,1.0,0.0,-46.0,-35.0,-59.0,,-34.0,
48007,2020-04-06,1.0,0.0,-41.0,,-58.0,,-32.0,
48007,2020-04-07,1.0,0.0,-40.0,,-44.0,,-33.0,
48007,2020-04-08,1.0,0.0,-38.0,,-27.0,,-33.0,
48007,2020-04-09,2.0,0.0,-44.0,,-33.0,,-35.0,
48007,2020-04-10,2.0,0.0,-43.0,-31.0,-53.0,,-47.0,
